cmp1_mn_or_mw,cmp2_mn_or_mw,cmp3_mn_or_mw,cmp4_mn_or_mw,value,property,unit,"Temperature, K",cmp_ids,cmp_mole_fractions,cmp_mws
299817.3973,,,,-8.790099117,log Conductivity,S/cm,349.15,"[294.0, 369.0]","[0.975609756, 0.024390244]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.056400138,log Conductivity,S/cm,340.15,"[294.0, 369.0]","[0.975609756, 0.024390244]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.180000294,log Conductivity,S/cm,335.15,"[294.0, 369.0]","[0.975609756, 0.024390244]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.341700442,log Conductivity,S/cm,324.15,"[294.0, 369.0]","[0.975609756, 0.024390244]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.527199685,log Conductivity,S/cm,315.15,"[294.0, 369.0]","[0.975609756, 0.024390244]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.703100179,log Conductivity,S/cm,306.15,"[294.0, 369.0]","[0.975609756, 0.024390244]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.12639984,log Conductivity,S/cm,296.15,"[294.0, 369.0]","[0.975609756, 0.024390244]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.495200313,log Conductivity,S/cm,358.15,"[294.0, 369.0]","[0.980392157, 0.019607843]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.075399765,log Conductivity,S/cm,345.15,"[294.0, 369.0]","[0.980392157, 0.019607843]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.436800229,log Conductivity,S/cm,334.15,"[294.0, 369.0]","[0.980392157, 0.019607843]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.693600709,log Conductivity,S/cm,325.15,"[294.0, 369.0]","[0.980392157, 0.019607843]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.788700543,log Conductivity,S/cm,318.15,"[294.0, 369.0]","[0.980392157, 0.019607843]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.03129996,log Conductivity,S/cm,307.15,"[294.0, 369.0]","[0.980392157, 0.019607843]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.71129927,log Conductivity,S/cm,294.15,"[294.0, 369.0]","[0.980392157, 0.019607843]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.739098996,log Conductivity,S/cm,350.15,"[294.0, 369.0]","[0.987654321, 0.012345679]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.238499904,log Conductivity,S/cm,342.15,"[294.0, 369.0]","[0.987654321, 0.012345679]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.647400759,log Conductivity,S/cm,334.15,"[294.0, 369.0]","[0.987654321, 0.012345679]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.080199905,log Conductivity,S/cm,325.15,"[294.0, 369.0]","[0.987654321, 0.012345679]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.50820003,log Conductivity,S/cm,318.15,"[294.0, 369.0]","[0.987654321, 0.012345679]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.02169985,log Conductivity,S/cm,308.15,"[294.0, 369.0]","[0.987654321, 0.012345679]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.53060071,log Conductivity,S/cm,300.15,"[294.0, 369.0]","[0.987654321, 0.012345679]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.547600154,log Conductivity,S/cm,369.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.832901345,log Conductivity,S/cm,362.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.341700442,log Conductivity,S/cm,352.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.978798293,log Conductivity,S/cm,336.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.30710023,log Conductivity,S/cm,330.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.62089944,log Conductivity,S/cm,325.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.85380062,log Conductivity,S/cm,319.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-11.3009996,log Conductivity,S/cm,310.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-11.5530002,log Conductivity,S/cm,305.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-11.74799941,log Conductivity,S/cm,297.15,"[294.0, 369.0]","[0.99009901, 0.00990099]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.017000126,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.722630549, 0.277369451]","[102.0278603, 151.9801855]"
299817.3973,,,,-5.705399318,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.834554565, 0.165445435]","[102.0278603, 151.9801855]"
299817.3973,,,,-6.7489997,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.887978021, 0.112021979]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.453099684,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.907506073, 0.092493927]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.131700078,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.93715179, 0.06284821]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.871801122,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.961373919, 0.038626081]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.533200568,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.967845276, 0.032154724]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.781900584,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.975589768, 0.024410232]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.915198591,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.980455598, 0.019544402]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.807499452,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.987669929, 0.012330071]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.510799738,log Conductivity,S/cm,348.15,"[294.0, 369.0]","[0.990115675, 0.009884325]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.409500343,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.722630549, 0.277369451]","[102.0278603, 151.9801855]"
299817.3973,,,,-6.133599818,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.837535669, 0.162464331]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.311200336,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.889352143, 0.110647857]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.961598431,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.909365372, 0.090634628]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.809601061,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.93715179, 0.06284821]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.25540038,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.961702136, 0.038297864]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.693099118,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.967614897, 0.032385103]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.183300115,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.975589768, 0.024410232]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.468399753,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.980413303, 0.019586697]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.681899083,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.987686512, 0.012313488]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.11749994,log Conductivity,S/cm,328.15,"[294.0, 369.0]","[0.990126459, 0.009873541]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.069800047,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.704457029, 0.295542971]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.025800209,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.831465308, 0.168534692]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.265799638,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.889352143, 0.110647857]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.782500264,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.908445087, 0.091554913]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.880298824,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.937586727, 0.062413273]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.755000893,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.961373919, 0.038626081]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.0046,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.967614897, 0.032385103]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.567000262,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.975655445, 0.024344555]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.941300729,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.980455598, 0.019544402]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.788198903,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.987669929, 0.012330071]","[102.0278603, 151.9801855]"
299817.3973,,,,-11.17919975,log Conductivity,S/cm,313.15,"[294.0, 369.0]","[0.990104892, 0.009895108]","[102.0278603, 151.9801855]"
299817.3973,,,,-8.417700227,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.713835998, 0.286164002]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.757398947,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.831465308, 0.168534692]","[102.0278603, 151.9801855]"
299817.3973,,,,-9.300799881,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.887978021, 0.112021979]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.37129951,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.909365372, 0.090634628]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.5048999,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.936263839, 0.063736161]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.24569984,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.961538462, 0.038461538]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.69159995,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.967845276, 0.032154724]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.03090014,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.975589768, 0.024410232]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.50320038,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.980371012, 0.019628988]","[102.0278603, 151.9801855]"
299817.3973,,,,-10.68940014,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.987669929, 0.012330071]","[102.0278603, 151.9801855]"
299817.3973,,,,-11.71449895,log Conductivity,S/cm,298.15,"[294.0, 369.0]","[0.990104892, 0.009895108]","[102.0278603, 151.9801855]"
299817.3973,,,,-7.441099519,log Conductivity,S/cm,362.15,"[294.0, 335.0]","[0.987654321, 0.012345679]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.628802793,log Conductivity,S/cm,357.15,"[294.0, 335.0]","[0.987654321, 0.012345679]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.875789317,log Conductivity,S/cm,350.15,"[294.0, 335.0]","[0.987654321, 0.012345679]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.093099558,log Conductivity,S/cm,344.15,"[294.0, 335.0]","[0.987654321, 0.012345679]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.230999521,log Conductivity,S/cm,337.15,"[294.0, 335.0]","[0.987654321, 0.012345679]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.855706073,log Conductivity,S/cm,362.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.983886334,log Conductivity,S/cm,357.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.141902131,log Conductivity,S/cm,352.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.339295753,log Conductivity,S/cm,345.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.724596497,log Conductivity,S/cm,335.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.971713491,log Conductivity,S/cm,329.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.396595778,log Conductivity,S/cm,320.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.860687754,log Conductivity,S/cm,307.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-9.276101229,log Conductivity,S/cm,301.15,"[294.0, 335.0]","[0.983606557, 0.016393443]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.389403708,log Conductivity,S/cm,363.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.61659759,log Conductivity,S/cm,356.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.120199036,log Conductivity,S/cm,340.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.288100019,log Conductivity,S/cm,335.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.713206824,log Conductivity,S/cm,326.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.960189446,log Conductivity,S/cm,320.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.365502577,log Conductivity,S/cm,312.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.67180394,log Conductivity,S/cm,306.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.968308831,log Conductivity,S/cm,300.15,"[294.0, 335.0]","[0.975609756, 0.024390244]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.397495085,log Conductivity,S/cm,365.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.535599884,log Conductivity,S/cm,360.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.713700749,log Conductivity,S/cm,356.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.950588139,log Conductivity,S/cm,348.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.246899759,log Conductivity,S/cm,339.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.47420393,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.631992195,log Conductivity,S/cm,328.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.987880164,log Conductivity,S/cm,321.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.373403033,log Conductivity,S/cm,313.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.778794482,log Conductivity,S/cm,305.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.124898204,log Conductivity,S/cm,300.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.332500351,log Conductivity,S/cm,296.15,"[294.0, 335.0]","[0.952380952, 0.047619048]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.435097327,log Conductivity,S/cm,350.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.592694093,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.760500316,log Conductivity,S/cm,338.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.918400687,log Conductivity,S/cm,332.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.263802761,log Conductivity,S/cm,322.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.659199077,log Conductivity,S/cm,314.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.955381854,log Conductivity,S/cm,306.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.311197669,log Conductivity,S/cm,299.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.587993305,log Conductivity,S/cm,295.15,"[294.0, 335.0]","[0.909090909, 0.090909091]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.641608241,log Conductivity,S/cm,352.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.799505178,log Conductivity,S/cm,347.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.957306382,log Conductivity,S/cm,341.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.20439802,log Conductivity,S/cm,335.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.520395901,log Conductivity,S/cm,326.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.777387564,log Conductivity,S/cm,321.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.093702678,log Conductivity,S/cm,314.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.558399116,log Conductivity,S/cm,305.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.013501465,log Conductivity,S/cm,299.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.270900035,log Conductivity,S/cm,296.15,"[294.0, 335.0]","[0.833333333, 0.166666667]","[102.0278603, 94.01892283]"
299817.3973,,,,-3.8895113,log Conductivity,S/cm,366.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-3.98771126,log Conductivity,S/cm,359.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.253599356,log Conductivity,S/cm,346.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.302596277,log Conductivity,S/cm,342.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.549304506,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.677491272,log Conductivity,S/cm,329.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.983384452,log Conductivity,S/cm,319.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.259897965,log Conductivity,S/cm,312.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.486795722,log Conductivity,S/cm,306.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.76348793,log Conductivity,S/cm,300.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.010599132,log Conductivity,S/cm,295.15,"[294.0, 335.0]","[0.8, 0.2]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.088501484,log Conductivity,S/cm,370.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.315900039,log Conductivity,S/cm,364.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.54299666,log Conductivity,S/cm,357.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.760200182,log Conductivity,S/cm,349.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.977406686,log Conductivity,S/cm,342.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.896504156,log Conductivity,S/cm,321.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.20280173,log Conductivity,S/cm,314.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.48929417,log Conductivity,S/cm,308.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.736198292,log Conductivity,S/cm,302.15,"[294.0, 335.0]","[0.75, 0.25]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.703901078,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.800486696, 0.199513304]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.984799571,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.773873414, 0.226126586]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.546499723,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.807858851, 0.192141149]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.719499027,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.840005074, 0.159994926]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.80559945,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.734353497, 0.265646503]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.173399824,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.907073907, 0.092926093]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.184399674,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.93669883, 0.06330117]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.989598268,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.952142463, 0.047857537]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.703999921,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.967710407, 0.032289593]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.860401092,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.975592624, 0.024407376]","[102.0278603, 94.01892283]"
299817.3973,,,,-9.14249985,log Conductivity,S/cm,303.15,"[294.0, 335.0]","[0.983602365, 0.016397635]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.607500018,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.777485875, 0.222514125]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.31500033,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.739359508, 0.260640492]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.234099834,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.829487965, 0.170512035]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.406900099,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.838472471, 0.161527529]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.920301528,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.909327334, 0.090672666]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.850399122,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.937499707, 0.062500293]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.498899639,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.952603226, 0.047396774]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.909699613,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.961444166, 0.038555834]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.947798717,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.96784996, 0.03215004]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.402099779,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.975635456, 0.024364544]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.80300079,log Conductivity,S/cm,333.15,"[294.0, 335.0]","[0.98363913, 0.01636087]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.234800259,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.783863081, 0.216136919]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.834399597,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.821588048, 0.178411952]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.055899972,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.836793474, 0.163206526]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.644899199,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.909872572, 0.090127428]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.558799912,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.938262338, 0.061737662]","[102.0278603, 94.01892283]"
299817.3973,,,,-6.191000179,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.95275298, 0.04724702]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.088799763,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.975636408, 0.024363592]","[102.0278603, 94.01892283]"
299817.3973,,,,-7.441099519,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.983640098, 0.016359902]","[102.0278603, 94.01892283]"
299817.3973,,,,-8.193099966,log Conductivity,S/cm,343.15,"[294.0, 335.0]","[0.987704072, 0.012295928]","[102.0278603, 94.01892283]"
299817.3973,,,,-3.781099673,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.777678753, 0.222321247]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.007999975,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.808297007, 0.191702993]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.342900146,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.82371373, 0.17628627]","[102.0278603, 94.01892283]"
299817.3973,,,,-4.499500064,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.838584972, 0.161415028]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.013299908,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.938272022, 0.061727978]","[102.0278603, 94.01892283]"
299817.3973,,,,-5.672399971,log Conductivity,S/cm,358.15,"[294.0, 335.0]","[0.952904596, 0.047095404]","[102.0278603, 94.01892283]"
