compound_id,smiles
1534,C[N+](C)(C)CCO.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O
1535,C[N+](C)(C)CCO.O=C([O-])c1cccnc1
1536,O=Cc1ccco1
1537,O=C(O)C(Cl)Cl
1538,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
1539,FC1CC(F)(F)C(F)(F)C1(F)F
1540,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F
1541,CC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1542,F.[F-].[Na+]
1543,CCn1cc[n+](CCOC)c1.N#C[S-]
1544,CNS(C)(=O)=O
1545,CC(=O)C(=O)O
1546,CC12CCC(CC1=O)C2(C)C
1547,Cc1ccc(O)cc1C
1548,CC[N+](CC)(CC)CC.Cc1ccc(S(=O)(=O)[O-])cc1
1549,CCCCCCCCCCCC(=O)[O-].[Na+]
1550,CC[N+]1(C)CCCC1.COP(=O)([O-])OC
1551,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1
1552,CCCCCCCC(=O)[O-].CCCCCC[NH+](CCCCCC)CCCCCC
1553,C[NH2+]CCO.O=C([O-])c1ccccc1O
1554,CCC[NH2+]CCO.O=C([O-])c1ccccc1O
1555,CCCC[NH2+]CCO.O=C([O-])c1ccccc1O
1556,CCOP(=O)(OCC)OCC
1557,CC/C=C\CCO
1558,CCCC[P+](CCCC)(CCCC)CCCC.CS(=O)(=O)[O-]
1559,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Na+]
1560,N#C[N-]C#N.[Na+]
1561,O=S(=O)(F)[N-]S(=O)(=O)C(F)(F)F.[Na+]
1562,N#C[C-](C#N)C#N.[Na+]
1563,C[C@H]1CCCC[C@H]1O
1564,C[C@@H]1CCCC[C@H]1O
1565,Nc1cccc(Cl)c1Cl
1566,C[N+](C)(CCO)CCO.[Cl-]
1567,C[N+](CCO)(CCO)CCO.[Cl-]
1568,CNC[C@H](O)c1cccc(O)c1.Cl
1569,CCCCCCCCC(=O)O
1570,CCOCCn1cc[n+](CCC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1571,COCCOCC[n+]1ccn(CCC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1572,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl
1573,COCCn1cc[n+](C)c1.C[C@@H](O)[C@H](N)C(=O)[O-]
1574,CCOCCn1cc[n+](C)c1.C[C@@H](O)[C@H](N)C(=O)[O-]
1575,O=S(=O)([O-])[O-].[Ca+2]
1576,CCn1cc[n+](CCOC)c1.O=S(=O)([O-])C(F)(F)F
1577,CCN(CC)CC(=O)Nc1c(C)cccc1C
1578,CCCCCCCCCCCCCCO
1579,CC(C)(C)C1CCCCC1
1580,CC(C)CC1CCCCC1
1581,Cn1cc[n+](CCC(=O)O)c1.[Cl-]
1582,CC(C)C[C@H](NC(=O)CN)C(=O)O
1583,CCCCC[NH3+].O=[N+]([O-])[O-]
1584,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3]
1585,CCCC[N+]1(C)CCCC1.F[P-](F)(F)(F)(F)F
1586,CCCC[n+]1cccc(C)c1.F[P-](F)(F)(F)(F)F
1587,CS(=O)(=O)O
1588,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
1589,N[C@@H](Cc1ccc(O)cc1)C(=O)O
1590,NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O
1591,NCCC(=O)O
1592,O=c1[nH]cc(F)c(=O)[nH]1
1593,CCn1ccnc1
1594,O=C1c2ccccc2C(=O)C1(O)O
1595,CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
1596,C[N+](C)(C)CCO.O=C([O-])c1ccccn1
1597,CCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1598,CC[N+](C)(CC)CCOC.F[B-](F)(F)F
1599,CC[N+](C)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1600,CCC[N+](CCC)(CCC)CCC.F[B-](F)(F)F
1601,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F
1602,CC(=O)[O-].C[N+](C)(C)CCO
1603,C[N+](C)(C)CCO.O=C([O-])C(F)(F)F
1604,C[C@H]1CC[C@@H]2C[C@H]1C2(C)C
1605,C[C@@H]1CC[C@@H]2C[C@H]1C2(C)C
1606,CCOC(=O)Cn1cc[n+](C)c1.[Cl-]
1607,C1CCC2=[NH+]CCCN2CC1.c1nc[n-]n1
1608,NCC(=O)NCC(=O)NCC(=O)NCC(=O)O
1609,OC1CCCCCC1
1610,OC1CCCCCCC1
1611,CCCCCC[n+]1ccccc1.O=[N+]([O-])[O-]
1612,NCC(O)CO
1613,NCC(O)CN
1614,CCCCCCCC[N+](C)(C)CCOCCO.Cc1cc(Cl)ccc1OCC(=O)[O-]
1615,CCCCCCCC[N+](C)(C)CCOCCO.COc1c(Cl)ccc(Cl)c1C(=O)[O-]
1616,CCCCCCCCCCCCCCCC[N+](C)(C)CCOCCO.Cc1cc(Cl)ccc1OCC(=O)[O-]
1617,CCCCCCCCCCCCCCCC[N+](C)(C)CCOCCO.Cc1cc(Cl)ccc1O[C@H](C)C(=O)[O-]
1618,CCc1ccc(O)cc1
1619,Cc1cccc(C)c1O
1620,CC(=O)O.OCCNCCO
1621,CCCC(=O)[O-].OCC[NH2+]CCO
1622,CCCCC(CC)CN
1623,CC1CCCC(C)C1=O
1624,N#C[S-].NC(N)=[NH2+]
1625,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
1626,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
1627,CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]
1628,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F.[Li+]
1629,CS(=O)(=O)[O-].C[N+](C)(CCO)CCO
1630,CCOC(=O)C(Cl)(Cl)Cl
1631,CCCCCC[NH2+]CCN.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1632,CN1CCCN2CCCN=C12
1633,OCCOCCOCCOCCOCCO
1634,OCCOCCOCCOCCOCCOCCO
1635,OCCOCCOCCOCCOCCOCCOCCO
1636,OCCOCCOCCOCCOCCOCCOCCOCCO
1637,OCCOCCOCCOCCOCCOCCOCCOCCOCCO
1638,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F
1639,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1640,Oc1cccc(O)c1O
1641,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1642,CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1643,O=C[O-].OCC[NH2+]CCO
1644,CCCCCCCCCCCCCCC
